"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","beta[15]","beta[16]","iteration","cv_fold"
-0.0025755148,-0.13479096,0.037396114,-0.036568309,0.23002653,-0.14430632,0.37947509,0.15042111,0.0093061224,0.059257284,-0.0090085957,0.00213705,-0.06507954,0.32375841,-0.26435936,-0.04219622,1072,1
0.0010540654,-0.13533542,0.030145579,-0.0094596219,-0.029537796,0.078416435,-0.15776753,0.09232471,0.013249716,0.13802947,-0.016567646,0.0052841415,0.092653062,0.12409109,0.42232404,-0.020062579,1073,1
-0.005232356,-0.10851312,0.052508488,-0.040880069,0.07103839,0.033869278,0.17677747,0.18403974,-0.010546847,-0.011321571,0.017908855,-0.00081957453,0.026564793,0.28107176,0.046817659,-0.029617911,1074,1
-0.0020539726,-0.10534348,0.047740118,-0.039346653,-0.033404047,0.066554988,0.082841712,0.05049625,-0.011192607,0.060511008,0.016266756,0.0041607799,0.018611976,0.21782473,0.10626293,-0.041614005,1075,1
-0.0032060036,-0.14103284,0.033972084,0.0061886989,0.18078941,-0.0081037907,0.032494404,0.07180689,0.016152964,0.032324554,-0.029034376,0.009342733,0.13813746,0.13214441,0.0085798796,-0.0069621125,1076,1
-0.00069458005,-0.072243679,0.040946503,-0.037489333,-0.021995694,0.069229465,0.1061137,0.074053359,-0.0084101118,0.058633317,0.0042743786,0.010265674,0.036636146,0.22234967,0.11520257,-0.028294792,1077,1
-0.0050004386,-0.1728436,0.029020262,-0.0019958559,0.17465736,-0.074260009,0.028764536,0.085361746,0.011760608,0.019155326,-0.018013587,-0.00095173319,0.12283485,0.2044714,0.052798298,-0.021797032,1078,1
-0.0013917983,-0.091824541,0.04484612,-0.035115574,0.035951237,-0.023342108,0.12246027,0.13502023,0.0034768571,0.10673133,-0.022482444,0.00090967093,0.016715614,0.20531452,0.095492455,-0.031000782,1079,1
-0.013916652,-0.12316799,0.031567336,-0.033237245,0.21386954,-0.071365587,0.000637871,0.019956497,0.012522525,0.10354745,-0.0065489169,0.024927999,0.06231691,0.27692726,0.047502878,-0.020517772,1080,1
0.0020255405,-0.16779719,0.04685359,-0.0033155244,0.022691319,-0.03400208,0.11496353,0.11982287,-0.0064171541,0.022970791,0.00045881163,0.0061308058,-0.0041126827,0.32215954,0.13893589,-0.040043712,1081,1
-0.0077236495,-0.10737148,0.035742977,-0.019035777,0.14920814,-0.15213978,0.1730523,0.12010006,0.013436549,0.081203283,-0.0069175191,0.01344318,0.10181679,0.17670004,0.071675275,-0.009265894,1082,1
0.0013078457,-0.16467103,0.048145594,-0.034757548,0.063582659,0.047014166,0.050897277,0.14370109,-0.0080031461,-0.013031349,-0.0093659879,0.0045207394,-0.015059659,0.30388687,0.055051224,-0.042359107,1083,1
-0.010032564,-0.12165288,0.031664146,-0.025031549,0.11404404,-0.02470704,-0.034236108,-0.0041630143,0.015639065,0.10110755,-0.01361452,0.016201586,0.065871002,0.17267976,0.16300813,-0.018547455,1084,1
-0.0016002493,-0.1665033,0.040118967,-0.024131488,0.014563707,0.12290701,0.038698414,0.11314271,-0.0067843895,-0.014856971,-0.00087060259,0.00094000184,0.085823597,0.19751126,0.065156914,-0.042462585,1085,1
-0.0023656695,-0.072492834,0.033658707,-0.011705466,0.20334719,-0.1134403,0.14624401,0.044710633,0.012177033,0.17580467,-0.02129487,0.023248561,0.081436517,0.17536142,0.080800891,-0.015878587,1086,1
-0.0036005348,-0.1358046,0.015974918,-0.023744472,0.058065738,0.16839315,0.069999791,-0.012768799,-0.0070884575,-0.0062388473,-0.012313161,0.0067479096,0.023108255,0.21819819,0.11513944,-0.046058689,1087,1
-0.00051333978,-0.18316349,0.053317885,-0.0042659846,0.063196374,-0.039543862,-0.020000486,0.084250327,0.0060189945,0.1452664,-0.013730948,0.0099664827,0.044955118,0.22686669,0.10331454,-0.040140806,1088,1
-0.0091683075,-0.099953394,0.025161786,-0.023646586,0.08719551,0.05455814,-0.010876492,0.10775789,0.0089611683,0.013689483,-0.0075828757,0.0071225844,0.12540218,0.1767916,-0.067459665,-0.013727072,1089,1
-0.0052868363,-0.15611648,0.021004546,0.0019940391,0.11902691,-0.15764802,0.013096956,0.25743447,0.0090423091,0.012865595,-0.0081756232,0.0096930467,0.084990428,0.17428165,0.14550349,-0.047242198,1090,1
0.0043819941,-0.12433811,0.057712466,-0.020515899,0.060905238,0.059385168,0.1635902,0.17379471,-0.0040699758,-0.024403862,-0.013998594,0.01805547,0.054807823,0.28090578,0.057907305,-0.019547872,1091,1
0.0048303117,-0.12320058,0.048012388,-0.019751265,0.052666425,-0.019174224,0.091362842,0.097719713,0.0059706717,0.017760102,-0.012607797,0.010086692,0.0090038431,0.21592672,0.12209533,-0.019532442,1092,1
0.0037755647,-0.11536147,0.034111455,-0.0095574199,0.1295485,-0.0017087269,0.1648175,0.10000296,0.0072875833,0.062220964,-0.0077337355,0.0039693365,0.028270697,0.20627199,0.082341585,-0.033631676,1093,1
-0.010125728,-0.10561527,0.029584961,-0.02712872,0.061085409,0.092485136,-0.041129434,0.074266277,-0.0024299978,0.059179691,-0.0071539122,0.011314766,0.11163847,0.12563923,0.032425056,-0.017209304,1094,1
0.0055850972,-0.092932397,0.033843201,-0.036084767,0.087936664,-0.048827086,0.14136407,0.12038935,0.0073882834,0.073330865,-0.020203423,-0.0030563388,0.10155663,0.25537526,0.049377032,-0.02378387,1095,1
0.0065243007,-0.09724812,0.030219914,-0.033897393,0.056829042,-0.083118359,0.1504572,0.13316486,0.010853058,0.081198823,-0.022198378,-0.0039809668,0.11947249,0.2611083,0.056904714,-0.024363915,1096,1
-0.0039685522,-0.10887384,0.046738251,-0.043698945,0.031929568,-0.014946508,0.038460799,0.15526302,0.0038447797,0.090048404,-0.0089703521,0.00067320109,0.11822058,0.12818023,0.14476192,-0.029247765,1097,1
-0.0048250739,-0.12902371,0.032680698,0.0081598149,0.052157213,0.060532438,0.11881167,0.10413208,0.0052587431,-0.0096010456,-0.020329315,0.012540443,0.01164025,0.31014449,0.0087060561,-0.03099633,1098,1
-0.0026028254,-0.13888838,0.042668209,-0.027694388,0.10020137,-0.054897432,0.050572135,0.093077802,-0.0018551682,0.10844537,0.0060953892,0.002742662,0.15695658,0.083331008,0.13125684,-0.029341368,1099,1
-0.00023958703,-0.087841235,0.044971399,-0.0091892264,0.035474763,0.15577998,0.12920348,0.063946168,0.0060000514,0.0019572529,-0.028843169,0.017049195,0.046896752,0.11298123,0.0063218546,-0.015087976,1100,1
-0.0040761109,-0.11575814,0.018437603,0.0066090993,0.084273497,-0.015807753,0.033807552,0.068549827,0.0013988334,0.064321053,0.0034580301,0.0062129864,0.062238029,0.074899462,0.13108818,-0.02093745,1101,1
-0.0029992708,-0.098441492,0.050566757,-0.030705395,0.080210833,0.0026612046,0.020343911,0.070402201,0.0038186599,-0.0064091781,-0.027403542,0.015970187,0.10786872,0.13554947,0.16382332,-0.027861449,1102,1
-0.0025248529,-0.16439316,0.022093042,0.0012213519,0.079725639,0.0062992976,0.16500134,0.047445428,0.0036386152,0.093770421,-0.0077531783,0.0069347532,0.021326523,0.20364574,0.023232872,-0.02641272,1103,1
-0.00061593402,-0.097771453,0.059879392,-0.046355668,0.10160737,0.024260157,0.038929587,0.12885057,0.002806855,-0.020807456,0.0045518256,0.0060583784,0.14865575,0.23332188,0.16926133,-0.021844896,1104,1
-0.00878186,-0.13093793,0.033840791,0.029035578,0.078403273,0.03095512,0.07979358,-0.0051953535,0.0024001819,0.068341075,-0.024531742,0.015444529,0.066712447,0.22971747,0.12179922,-0.042542683,1105,1
0.0024254511,-0.11750578,0.024713161,-0.0498661,0.00068166182,0.16229555,0.041215135,0.056089436,0.0012162445,0.074345807,-0.027207973,0.019164996,0.098508086,0.14262658,0.046073229,-0.037148839,1106,1
0.0014365778,-0.13800074,0.049397873,-0.035933992,-0.061501441,0.13071057,0.079743027,0.022047436,-0.0053419514,-0.023757743,-0.028516755,0.013922518,0.096193733,0.14332115,0.086075477,-0.026848394,1107,1
-0.007427204,-0.16922669,0.04117481,0.0025984149,0.25399856,-0.050944853,0.028145955,0.092825767,0.011252531,0.096459623,-0.0089719239,0.010557559,-0.010997721,0.28560655,0.064563581,-0.035645376,1108,1
-0.01163733,-0.17609109,0.037014497,-0.0011684245,0.24826708,-0.098694723,0.0011122487,0.050036036,0.011543551,0.10741905,-0.0055997552,0.0094644322,-0.021530425,0.26658724,0.04051306,-0.04248984,1109,1
0.0028633432,-0.11650748,0.049531211,-0.035017115,-0.028521968,0.20390831,0.08007068,0.1291847,-0.0076519436,-0.14181866,-0.014109631,-0.0010198855,0.097325527,0.23355701,0.095466015,-0.018684614,1110,1
-0.0057932309,-0.15236826,0.060824871,-0.013514792,0.13916881,-0.060781311,0.058608965,0.27538953,0.0036602875,-0.077661826,0.01473689,0.0064457949,0.11703454,0.11210698,0.087726635,-0.017327287,1111,1
0.00037459797,-0.14272538,0.052898798,-0.024863156,0.1724104,-0.00030102322,0.029837056,0.19077787,0.0089049671,-0.011148407,-0.013156507,-0.0029280336,0.091040759,0.10897831,0.030177754,-0.027600094,1112,1
-0.0025478032,-0.17619525,0.04469901,0.011380443,0.047169508,0.17396702,0.085715359,-0.055010265,0.0010831875,0.018652738,-0.014124496,0.025564094,0.12732457,0.19997348,0.08584971,-0.01913014,1113,1
-0.0079801006,-0.094799492,0.031808946,-0.03010568,0.0655864,0.03264971,0.14103396,0.12700446,0.0034560996,0.080774181,0.0071469986,0.0076247351,-0.056032846,0.30862943,0.17395595,-0.019426915,1114,1
-0.0023284336,-0.1570111,0.042187936,-0.0087527081,0.10008284,0.032216291,-0.0070173874,0.08067486,0.00039056605,0.064125466,-0.020907061,0.019327785,0.1327969,-0.011992062,0.034398688,-0.041796103,1115,1
0.0015654734,-0.069072289,0.039424182,-0.011010787,0.054488147,0.027415758,0.09290451,0.028222806,0.012660907,0.18226991,0.0067567085,0.0029407368,0.023642507,0.2719376,0.078424969,-0.025052841,1116,1
-0.0087169708,-0.058725759,0.016148872,-0.049947002,0.14941886,-0.0031717468,0.052530847,0.075114683,0.0047508447,0.026156357,-0.02550909,0.0084807298,0.10066101,0.27212489,0.20240178,-0.001848588,1117,1
-0.0027418904,-0.16893452,0.038694315,0.034403512,0.082134064,0.0037752919,-0.02336448,0.07395072,0.0024913378,0.02893838,-0.0046946968,-0.0029388259,-0.011860582,0.12306994,0.072277933,-0.049118925,1118,1
-0.0012856938,-0.096002111,0.052576205,-0.033263581,0.15717451,-0.0096706883,0.072359536,0.050075747,-0.0011641672,0.057528113,0.0024865628,0.0092290139,0.15526463,0.15502291,0.033745064,-0.015815352,1119,1
3.9471046e-05,-0.099161324,0.055461648,-0.035189257,0.17573362,0.0013642243,0.076914231,0.04754357,-0.0013003916,0.042670199,0.0021524517,0.012187903,0.15818401,0.15215245,0.036337917,-0.014194991,1120,1
-0.0032229533,-0.1410159,0.036417327,-0.014705283,0.021748778,0.049634838,0.13806572,0.054104864,-0.0057491221,0.096090504,-0.0021399265,0.0027083312,0.11265261,0.16627984,0.069629028,-0.021560694,1121,1
-0.003012724,-0.16144277,0.062317319,0.0053858637,0.1593513,0.0073592313,-0.042692947,0.073473413,-0.0041637334,0.044307951,-0.0053762754,0.0031704926,0.099894736,0.1366481,0.14755803,-0.016564161,1122,1
-0.0033545041,-0.14328662,0.057891098,-0.032754507,0.11095161,0.0039068256,-0.1125727,0.13810132,-0.0023249115,0.079941189,-0.0022954231,0.010917988,0.14622625,0.091523236,0.046638709,-0.010407694,1123,1
-0.0018188216,-0.12005862,0.030203955,0.0014978564,0.15416038,0.031023282,0.10998651,-0.0036945951,0.0046909693,0.035949696,-0.01010967,0.0036176491,0.041123373,0.28384439,0.16049792,-0.047321489,1124,1
0.0032196924,-0.15952074,0.04066978,-0.027914014,0.054879462,-0.018638927,0.10712848,0.15864321,-0.0030214094,0.032179584,-0.014493646,0.009785516,0.080656102,0.26136594,0.068938738,-0.010607829,1125,1
-0.0070040193,-0.12207657,0.044767128,-0.046043144,0.13297319,-0.030040844,0.0093999418,0.18909199,0.0069043561,0.048268145,-0.012455722,0.017985097,0.06299641,0.2142104,-0.037957698,-0.014169933,1126,1
0.00086529933,-0.11738566,0.022750783,0.010575002,0.01558823,0.039327421,0.10240312,0.078078972,-0.0024630283,-0.033478042,-0.011960496,-0.0015630733,0.0080716122,0.2115914,0.22272118,-0.034628031,1127,1
0.0014250727,-0.079903047,0.042692614,0.027779194,-0.033804394,-0.15974457,0.073126073,0.21294414,0.012020954,0.010771751,-0.022264477,0.01959172,-0.011710115,0.29679583,-0.050713054,-0.045250246,1128,1
-0.0049279474,-0.099357764,0.015060135,-0.024479567,0.10704944,0.15811479,0.10347246,-0.12697866,-0.0079982216,0.12072665,-0.00043754018,-0.00031077086,0.07057525,0.11928833,0.12717545,-0.028932091,1129,1
-0.0028321625,-0.10621434,0.021742994,-0.022701728,0.1199951,0.10379606,0.040377626,-0.16223481,0.0011127707,0.097987099,0.010334417,0.0038905856,0.12224883,0.15550957,0.19768584,-0.030540607,1130,1
-0.004992226,-0.12643523,0.019991421,-0.024571548,0.098615082,0.055151385,0.15411664,0.068548393,0.0015048483,0.12156632,-0.00094783605,0.0084893231,0.12790208,0.16571668,0.11559753,-0.031996935,1131,1
0.0024737047,-0.087009946,0.034755339,-0.026131459,0.11892921,-0.16762985,0.10735194,0.032938853,-0.003158091,0.13627861,-0.017226154,0.0097504728,0.19625298,0.12827895,0.067859721,-0.041183445,1132,1
0.00048477393,-0.13836813,0.025504838,-0.018602832,-0.0032469266,-0.063588406,0.17820471,0.19311803,0.011861345,0.14091944,-0.0059413139,0.0096166095,0.11293679,0.093997615,0.038896566,-0.0083728703,1133,1
-0.0081280587,-0.11207059,0.037342659,-0.039412027,0.16326769,0.052369545,0.090045713,-0.0038219111,-0.0067199081,0.15484435,-0.0091700593,0.0091021148,0.066481158,0.29064486,0.020961233,-0.044679137,1134,1
-0.0052603327,-0.10137518,0.048909498,-0.03330851,0.1310929,0.054130013,0.17888511,-0.047926519,-0.0064659425,0.071388595,-0.0080977593,-0.0010068249,0.0035486312,0.36951354,-0.040514367,-0.048093391,1135,1
-4.8211581e-05,-0.11243198,0.037712237,-0.021611503,0.060280384,0.14384599,0.12358347,-0.041948024,0.011372148,0.12700581,-0.0060646317,0.0056919968,-0.076441023,0.31163197,0.074222838,-0.028115357,1136,1
-0.0097436859,-0.13604465,0.040540968,-0.023541469,0.054780712,0.069607443,0.11111349,0.033266252,0.0043749504,-0.048679302,-0.015045045,0.0063236848,-0.038986786,0.394601,0.02211584,-0.034443184,1137,1
0.002404454,-0.120934,0.025032789,-0.037709594,0.053622171,-0.04813734,0.081222108,0.098241769,-0.0027034138,0.0035571547,0.013031362,0.0015387947,0.097322382,0.22777949,0.047558991,-0.038892158,1138,1
0.0017194388,-0.11671349,0.03983649,0.0036869989,0.058060698,0.080502636,0.026380926,0.030876976,0.010604423,0.02909589,-0.029622097,0.02553352,0.090159147,0.16904888,0.062343806,-0.014014357,1139,1
-0.001356268,-0.15645985,0.02201044,-0.041006078,0.094373705,-0.14742672,0.10709147,0.15231946,-0.0066817246,0.072263381,0.013393557,-0.0023195098,-0.035136947,0.29711802,0.1119654,-0.039982891,1140,1
-0.0050748216,-0.10881722,0.047927307,-0.011395746,0.085321689,-0.028455166,0.10357744,0.11465298,0.011776594,0.06770945,-0.02961174,0.027356288,-0.025430458,0.26361204,0.020830678,-0.018362306,1141,1
0.00013758559,-0.1269231,0.034049381,-0.028883986,0.077863052,0.013820904,0.038774929,0.0079967133,-0.0039664072,0.038242037,-0.0091228496,0.0036968346,0.10223664,0.09256552,0.061515039,-0.024736513,1142,1
0.003588044,-0.1391151,0.022631761,-0.046401023,-0.012554627,0.048582141,-0.0010873569,0.11703981,0.0071991336,0.013408673,-0.0010212555,-0.0048512143,0.053485961,0.11879259,0.058299829,-0.027459464,1143,1
-0.0070358928,-0.098218607,0.032760418,-0.0037305511,0.14140466,0.018954312,0.11044578,-0.001701913,-0.0013197874,0.091700968,-0.023419746,0.025225372,0.131067,0.20826854,0.02655915,-0.039429629,1144,1
0.0033179363,-0.10685959,0.025161312,-0.034351336,-0.02623719,0.047710264,-0.015722603,0.14313911,0.0070434814,0.030571385,-0.0015620842,0.0032681785,0.075732624,0.16868235,0.025478432,-0.014983711,1145,1
-0.010004244,-0.14052561,0.036199619,0.0023960561,0.17192392,-0.0013750692,0.041514108,0.12463598,0.0020665202,0.050954031,-0.019010175,0.0079977737,0.079225446,0.25352264,0.021875778,-0.036850872,1146,1
0.0045320105,-0.090652687,0.039764658,-0.036395969,0.062084945,0.048777042,0.079175194,0.055559566,0.0027958703,0.0079940439,-0.0040570568,0.0097152998,0.054405754,0.15983775,0.12926069,-0.015408277,1147,1
-0.0061162027,-0.058060298,0.041323626,-0.029140039,0.10251658,-0.015984061,0.011177732,0.057100819,0.0051699325,0.084880074,-0.015103635,0.00017304372,0.077864171,0.074011592,-0.015647068,-0.010194361,1148,1
-0.0036110567,-0.18513875,0.029886188,-0.012726662,0.040947644,-0.035279388,0.13543422,0.22103831,0.0141397,0.11293874,-0.021699318,4.360973e-05,0.036076666,0.16424739,0.066110548,-0.053543975,1149,1
-0.012211989,-0.18256653,0.045292554,-0.025952521,0.044778488,-0.1119581,0.26342151,0.14376044,0.0049722806,0.021258366,-0.006349857,0.011980415,-0.036643259,0.31777378,-0.043959449,-0.039612837,1150,1
0.0041354489,-0.092561227,0.024984431,-0.013918959,0.1255575,0.041780948,-0.11295361,-0.033696287,-0.0017784301,0.11302545,-0.018119073,0.010674505,0.1332283,0.26059416,0.24383084,-0.020699181,1151,1
-0.010714316,-0.15112164,0.056876814,-0.01197948,0.070714796,-0.015194058,0.13503063,0.17424365,0.0070311202,-0.003641922,5.7700568e-05,0.0066139757,0.010235907,0.21771967,-0.018885871,-0.031272812,1152,1
0.0034475166,-0.17045193,0.031075091,-0.039953914,0.15369428,0.0054318774,0.073886782,0.040669168,0.013713311,0.058429798,-0.015379624,0.015701679,0.079506066,0.22222777,0.042756735,-0.04041488,1153,1
-0.00015681075,-0.12815767,0.054087081,0.0034385129,0.016420868,0.0139939,0.090028911,0.14100131,-0.0079873902,0.034187544,-0.00062198543,0.0048292817,0.038498048,0.19666816,0.070178166,-0.017836775,1154,1
-0.0028363785,-0.13271784,0.043265181,-0.030105728,-0.011295596,0.037457091,-0.015966837,0.05783993,0.0094370926,0.10991793,0.0069441756,-0.0087384267,0.027211308,0.16952645,0.014449265,-0.01778917,1155,1
-0.0037973244,-0.12142295,0.021278765,-0.027953231,0.095386685,-0.013724047,0.12499161,0.053111462,-0.0090491981,0.081688776,-0.0034118237,0.010922611,0.10083681,0.21325131,0.1816048,-0.037407981,1156,1
-0.0036214838,-0.11423608,0.024331114,-0.033811991,0.1111058,-0.02958982,0.11496363,0.056432271,-0.01419365,0.022367824,-0.0034894783,0.013893131,0.11792464,0.18635966,0.17100032,-0.03037265,1157,1
-0.011700314,-0.10032668,0.022905243,-0.0055048512,0.13366037,-0.0259058,0.12571816,0.13997669,-0.0037661297,0.038013739,-0.011582945,0.01832854,0.11112647,0.078464084,0.12837464,-0.039670817,1158,1
0.0079993347,-0.13649692,0.032922684,-0.0034058925,0.018289732,0.17852978,0.11171773,-0.021605407,0.0081358591,0.010444302,-0.014169656,0.0089042696,0.081861258,0.23629597,-0.058965614,-0.024395514,1159,1
0.0068278722,-0.14799944,0.037845769,-0.018157748,0.040361551,0.12979958,0.075791465,0.030918445,0.0072314089,0.06701006,-0.020154154,0.014431327,0.098636639,0.10193508,0.059572232,-0.033978346,1160,1
-0.0069727633,-0.08497002,0.032488517,-0.02741254,0.10072769,-0.080323786,0.087113794,0.13159037,0.0061277301,0.06857258,0.0061192191,0.0071117433,-0.015594327,0.16311224,0.077423446,-0.024125723,1161,1
-0.00040438733,-0.13977766,0.036092389,-0.015473382,0.20429631,-0.022573576,0.099824006,-0.014437219,0.002532554,0.056675623,-0.033456118,0.013599676,0.086330875,0.27583733,0.094858839,-0.03266463,1162,1
-0.0012084911,-0.11539094,0.041355563,-0.01920786,-0.023327418,0.014403377,0.097357212,0.14913039,0.0032904362,0.013301729,0.005877565,0.0052105075,0.079634052,0.22427333,0.16928996,-0.027081957,1163,1
-0.0053966395,-0.12169238,0.0091434754,-0.015228956,0.16710404,0.082534079,0.054077235,0.033702938,0.0029015694,0.092228832,-0.0084466298,-0.00086036094,0.054086432,0.12518111,0.0090582818,-0.026769726,1164,1
0.0013964322,-0.15523011,0.073074114,-0.023569579,-0.017007453,-0.079360634,0.090142969,0.21857055,0.0054588702,-0.019232406,-0.0204132,0.011626601,0.0025665625,0.25323091,0.16713901,-0.033024852,1165,1
-0.007630177,-0.18508379,0.025345946,-0.018474004,0.098973735,-0.0087089603,0.14688121,0.06933216,-0.0017439541,0.034998449,-0.0012539673,0.011388358,0.12283733,0.087339523,-0.009138254,-0.0393645,1166,1
0.0037819978,-0.14153234,0.07826848,0.02683032,0.042135004,-0.0017860407,-0.01620411,0.05220658,0.0074452084,0.053342374,-0.015384535,0.0059630175,0.066888963,0.23954478,0.15644072,-0.026881895,1167,1
-0.0086472033,-0.15351383,0.010081176,-0.041354118,0.048007712,0.077473271,0.17651138,0.11047411,-0.0013553128,0.055990308,0.001321101,0.0076581477,0.17813149,0.2430703,-0.11279312,-0.028519418,1168,1
0.00031382618,-0.12255274,0.049339552,-0.00079500142,0.10233475,-0.094849876,-0.032054591,0.15323305,0.0084946185,0.11255278,-0.017045639,0.015314904,-0.050433436,0.41445916,0.19658505,-0.030600193,1169,1
-0.0013665737,-0.13426771,0.035881249,-0.0070327839,0.068490366,-0.075362436,0.13161645,0.32453358,0.0037530477,-0.079815315,-0.012736347,0.010842152,-0.11317371,0.39584727,0.12405473,-0.02100456,1170,1
-0.0043435862,-0.13560022,0.032768081,-0.050151154,0.11966944,-0.013198229,0.048279149,0.039602046,-0.00039310094,0.026255105,-0.004386983,0.0057218466,0.10143933,0.13018575,0.080243192,-0.039417542,1171,1
-3.5151428e-05,-0.09490732,0.034616074,0.016463626,-0.0036443326,0.072735673,0.046443901,0.07124688,0.0029042799,0.076207994,-0.0015090747,0.003998849,0.046944839,0.14344738,0.0057873304,-0.016553108,1172,1
-0.0052625495,-0.14776145,0.038770394,-0.033900511,0.14991433,-0.032278342,0.012831927,0.12966687,0.00051126703,0.058986789,-0.016598203,0.0032101367,0.097647778,0.23062989,0.047466308,-0.048045867,1173,1
-0.00014730968,-0.096148158,0.018152745,-0.0016491042,-0.0025410971,-0.053738831,0.051272365,0.13564014,0.0040411813,0.11640897,-0.015246771,0.00085701975,0.12590122,0.18513227,0.088318233,-0.022994279,1174,1
-0.004261461,-0.16212248,0.047511287,-0.024019862,0.21405311,0.092787271,0.068294314,-0.0051396816,0.0017123821,-0.096630841,0.0061372296,0.012113327,-0.014029784,0.38112842,0.092881735,-0.037825035,1175,1
-0.0047759476,-0.15897534,0.049056943,-0.029494098,0.17778337,0.10768734,-0.036529859,0.15022487,0.0082544085,-0.055661675,-0.024423042,-0.0010151493,-0.022797195,0.31104271,0.059820781,-0.048929232,1176,1
-0.0017299991,-0.11128528,0.028256133,0.010530632,-0.014437841,-0.025517602,0.13066198,0.059325675,-0.0038418575,0.20049247,-0.011678657,0.017365609,0.10658017,0.074373672,0.058802062,-0.013434074,1177,1
-0.0026663651,-0.16482979,0.044231001,-0.045558479,0.17948665,0.1329783,0.022340897,0.074187743,0.007588529,-0.070373648,-0.0197975,0.0046687826,-0.018585392,0.28988044,0.068064186,-0.040612787,1178,1
-0.0045202445,-0.10172509,0.031803345,0.0073266639,0.092933983,0.10841951,-0.019820471,0.1946689,-0.0033375015,-0.091992316,-0.0024151101,0.007149991,0.099177491,0.14067013,0.19801762,-0.011603562,1179,1
-0.00087649078,-0.096024878,0.031523534,-0.036425238,0.091097774,0.11419941,0.014552355,-0.014053876,0.0066587758,0.023026938,0.012773047,-0.0063435465,0.12598557,0.17860586,0.13423678,-0.017095065,1180,1
-0.0051671697,-0.16124102,0.047044528,-0.0044923168,0.17534549,-0.02490194,0.25669743,0.15190253,-0.0011072487,0.10021701,-0.033197936,0.021939609,-0.030791804,0.26705348,-0.13484458,-0.027710379,1181,1
-0.0057035528,-0.15844977,0.04449102,0.0042886796,0.15654365,-0.032789115,0.2642982,0.14065989,-0.00026855413,0.11719824,-0.035405082,0.02206214,-0.025527931,0.25075953,-0.09314012,-0.027565352,1182,1
0.0012715228,-0.15836209,0.047670601,0.0018361549,0.11234143,-0.070379636,-0.047531502,0.053743124,0.0038189527,0.18204423,-0.0094360107,0.01333687,-0.065528614,0.4054906,0.1674358,-0.045236687,1183,1
-0.0065944815,-0.087437274,0.011107305,-0.019167805,-0.023570326,0.15790922,0.094212655,0.13451526,-0.0006155113,-0.032501162,-0.0044604889,0.0063704787,0.14379978,0.17909305,0.17871248,-0.01531869,1184,1
0.0025700579,-0.12890725,0.052018687,-0.0074234789,0.19691435,-0.0098922824,-0.030193587,0.11060608,0.0043323963,0.08326523,0.0027318715,-0.0015308769,0.037067043,0.1916591,0.071263992,-0.031928805,1185,1
-0.0071060152,-0.13392246,0.033684227,-0.0031062526,-0.012192917,-0.0010244616,0.33131776,0.13844415,-0.00019940898,0.081735628,-0.02072325,0.015878364,0.032873269,0.29023762,-0.038778158,-0.017155342,1186,1
-0.0040711845,-0.12473067,0.040912175,-0.027283608,0.17220012,0.10140815,-0.16375666,-0.0075769254,0.0068658716,0.0095108402,0.0020348722,0.0066367442,0.11614434,0.21714797,0.22672827,-0.033574503,1187,1
-0.0037429914,-0.14860775,0.016899694,-0.010891689,0.015137554,0.020788991,0.21511742,0.077953721,-0.0074126963,0.065775251,-0.024459426,0.015944175,-0.011243229,0.25641165,-0.035037756,-0.042582794,1188,1
-0.001008702,-0.095862599,0.052764656,-0.015762421,0.098184468,-0.032208645,-0.0014394889,0.20311635,0.010014345,0.022208289,-0.0013759722,-0.0065427382,0.15451982,0.05838895,0.14933582,-0.011851237,1189,1
-0.0068529659,-0.14450599,0.024499946,-0.02325883,0.11558908,0.01746519,0.25048892,0.092855618,-0.0061485153,0.099581866,0.0050777211,0.012588903,-0.051855552,0.34439131,-0.021484121,-0.026761058,1190,1
0.0023595136,-0.10722173,0.043527793,-0.036249488,0.086636774,-0.034599439,0.20316535,0.067373447,0.0016895853,0.10348169,-0.01180587,-0.00049114114,0.080298047,0.26962621,0.0091608922,-0.04373658,1191,1
-4.8699741e-05,-0.11355673,0.022724425,-0.033573058,0.063726732,0.019601242,0.059006744,0.12653081,-0.0039154939,0.095542324,-0.0052681539,0.015141493,0.022172033,0.1936404,-0.063749709,-0.042600328,1192,1
-0.0047998193,-0.12644871,0.043112346,0.0069522976,0.056828934,0.079760802,0.019721987,0.029766337,0.0097839533,0.032920353,-0.013264008,0.0078163373,0.11159388,0.17530132,0.15025581,-0.023159898,1193,1
-0.0062047135,-0.12287096,0.017514884,0.0033287413,0.071897935,0.15063212,0.084189282,0.029315141,-0.00023674838,-0.0070850487,-0.0013351929,0.0084667261,0.058316859,0.16044043,0.045047976,-0.025882243,1194,1
-0.00096807188,-0.16071423,0.049295351,-0.010605048,0.1335955,0.014386172,0.052667548,0.05246691,-0.0057220963,0.052357944,-0.00070352641,0.01720644,0.096502345,0.18938622,-0.056079458,-0.021519625,1195,1
-0.0054719663,-0.11379297,0.029537591,-0.018203662,0.012581336,0.034445655,0.072050279,0.12510422,0.011419032,0.09592091,-0.018477851,-8.3456057e-05,0.09064936,0.23433268,0.1838179,-0.02728106,1196,1
