"adm1_name","Easting","Northing","Datetime","fcs","cv_ind","MPI_intensity","currency_exchange_log","ndvi_value_cubic_intp","food_inflation_cubic_intp","Waterways"
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-07-19",0.503585275922503,0,62.7,6.37191691083758,0.628260660304385,-4.1593915910527,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-07-26",0.520806443350656,0,62.7,6.38360814057861,0.651410413987137,-2.7875864574486,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-02",0.532214257376535,0,62.7,6.39332889344711,0.667372622735452,-1.02292187777292,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-09",0.529500776018415,0,62.7,6.39210493889751,0.678922023943488,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-16",0.531503023420061,0,62.7,6.39926090056351,0.68604947385387,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-23",0.540404990059989,0,62.7,6.4028834924476,0.688896804020588,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-30",0.52553660256522,0,62.7,6.40781115653787,0.688822855369953,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-09-06",0.495640525817871,0,62.7,6.41249787659086,0.685760604341162,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-09-13",0.480863881792341,0,62.7,6.41708663061491,0.679701918884107,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-09-20",0.469407920837402,0,62.7,6.42165873399088,0.670967890999617,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-09-27",0.452901763916016,0,62.7,6.42907765610872,0.658756302565942,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-10-04",0.455739620753697,0,62.7,6.43701002147648,0.64149516788096,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-10-11",0.456879997253418,0,62.7,6.43064551189671,0.618171310840839,-0.4,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-10-18",0.457457765851702,0,62.7,6.43524546294096,0.590079887852375,-0.4,2813.83942464722
