adm1_code,adm1_name,Datetime,fcs,rcsi,data_type,pewi_6,pewi_6_cubic_intp,pewi_8,pewi_8_cubic_intp,rainfall_value,rainfall_value_cubic_intp,rainfall_1_month_anomaly,rainfall_1_month_anomaly_cubic_intp,rainfall_3_months_anomaly,rainfall_3_months_anomaly_cubic_intp,ndvi_value,ndvi_value_cubic_intp,ndvi_anomaly,ndvi_anomaly_cubic_intp,n_conflicts_Battles_anomaly_30days_lagged14days,n_fatalities_Battles_anomaly_30days_lagged14days,n_conflicts_Battles_rolsum_90days,n_fatalities_Battles_rolsum_90days,n_conflicts_Violence_against_civilians_anomaly_30days_lagged14days,n_fatalities_Violence_against_civilians_anomaly_30days_lagged14days,n_conflicts_Violence_against_civilians_rolsum_90days,n_fatalities_Violence_against_civilians_rolsum_90days,n_conflicts_Explosions.Remote_violence_anomaly_30days_lagged14days,n_fatalities_Explosions.Remote_violence_anomaly_30days_lagged14days,n_conflicts_Explosions.Remote_violence_rolsum_90days,n_fatalities_Explosions.Remote_violence_rolsum_90days,food_inflation,food_inflation_cubic_intp,headline_inflation,headline_inflation_cubic_intp,currency_exchange,currency_exchange_cubic_intp,Ramadan,Ramadan_past90days,day_num,day_of_week,Area,Lat,Lon,Waterways,population,Easting,Northing,Longitude,Latitude,MPI,MPI_incidence,MPI_intensity,Muslim,Christian,region_cat,cv_ind,Ramadan_past90days_Muslimpop,food_inflation_MPI,log_food_inflation,log_food_inflation_MPI,log_fatalities_battles,log_fatalities_violenceagainstcivilians,log_fatalities_explosions
65698,Abia,2022-12-14,0.2410213856241691,0.1139216640857084,SURVEY 90 days,NA,-0.04608947574116615,NA,0.9230081035187852,NA,3.6076495980059966,NA,NA,NA,0.9121401771706702,NA,0.6407900281020547,NA,1.0035866376900588,2,2,5,4,4,1,4,1,0,0,0,0,NA,23.749537864281493,NA,21.33583232146727,444.96,444.96,0,0,11,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.398703324292431,3.167563071945292,0.3199238702664745,1.6094379124341003,0.6931471805599453,0
65698,Abia,2022-12-21,0.2561171358660495,0.1196281443245371,SURVEY 90 days,NA,-0.00653774038982774,NA,1.0233112030890208,2.0839,2.0839,NA,NA,0.880839,0.880839,0.6202,0.6202,1.00916,1.00916,-4,-4,4,4,0,-1,6,1,0,0,0,0,NA,23.79869481750333,NA,21.394778813221144,445.46,445.46,0,0,12,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.4036681765678365,3.1696307395729826,0.3201327046968713,1.6094379124341003,0.6931471805599453,0
65698,Abia,2022-12-28,0.2665179722233683,0.1361877338385985,SURVEY 90 days,NA,0.02296229412986492,NA,1.121686338542007,NA,2.140873332424704,NA,NA,NA,0.8828332099900557,NA,0.6015820582063756,NA,1.0138711730811012,-3,-3,4,4,0,-1,6,1,0,0,0,0,NA,23.9281654496811,NA,21.505312710835465,446.14,446.14,0,0,13,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.4167447104177913,3.1750562357838947,0.32068067981417336,1.6094379124341003,0.6931471805599453,0
65698,Abia,2023-01-04,0.2704109352039904,0.1468516840972331,SURVEY 90 days,NA,0.04148187885979718,NA,1.2178308273714973,NA,1.4098927811182802,NA,NA,NA,0.7998009899679344,NA,0.5856464865137602,NA,1.01752519416271,-3,-3,4,4,2,-1,6,1,0,0,0,0,NA,24.093678912499147,NA,21.63794301436081,448.51,448.51,0,0,14,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.433461570162414,3.1819495203052592,0.3213769015508312,1.6094379124341003,0.6931471805599453,0
65698,Abia,2023-01-11,0.2607120362862918,0.1680701755863952,SURVEY 90 days,NA,0.04809226484185414,NA,1.3114419870712457,2.071,2.071,NA,NA,0.6482760000000001,0.6482760000000001,0.574,0.574,1.019497,1.019497,-3,-3,4,4,-2,-1,6,1,0,0,0,0,NA,24.250918472527356,NA,21.76314851552778,451.1,451.1,0,0,15,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.4493427657252633,3.188454491822014,0.3220339036740234,1.6094379124341003,0.6931471805599453,0
65698,Abia,2023-01-18,0.2568637908134792,0.1666028170977495,SURVEY 90 days,NA,0.04186470311792151,NA,1.402217135135006,NA,8.025315484844235,NA,NA,NA,0.6051287077643228,NA,0.5684146615048412,NA,1.0185768369479329,0,0,4,6,0,0,6,1,0,0,0,0,NA,24.35646290519263,NA,21.852011102109145,453.08,453.08,0,0,16,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.4600027534244555,3.1927972313627566,0.32247252036763846,1.9459101490553132,0.6931471805599453,0
65698,Abia,2023-01-25,0.2718912994218609,0.1649924533014768,SURVEY 90 days,NA,0.021870444729884475,NA,1.4898535890565323,NA,7.417781698179051,NA,NA,NA,0.6057345877874135,NA,0.5664973732090319,NA,1.0145248771129338,0,0,4,6,0,0,7,2,0,0,0,0,NA,24.396475945198016,NA,21.895537168160477,459.47,459.47,0,0,17,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.464044070465,3.1944386933928683,0.32263830803267973,1.9459101490553132,1.0986122886681098,0
65698,Abia,2023-02-01,0.2790750670709766,0.1638847569051292,SURVEY 90 days,NA,-0.012819259280371751,NA,1.574048666329579,2.0581,2.0581,NA,NA,0.586779,0.586779,0.568,0.568,1.008626,1.008626,1,3,3,6,-4,0,6,2,0,0,0,0,NA,24.39277584655361,NA,21.90874526497279,460.02,460.02,0,0,18,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.463670360501915,3.1942870165986723,0.32262298867646594,1.9459101490553132,1.0986122886681098,0
65698,Abia,2023-02-08,0.2860842304737376,0.1641159112568558,SURVEY 90 days,NA,-0.06313315787096169,NA,1.6544996844478992,NA,2.621294737319797,NA,NA,NA,0.5412781685955187,NA,0.5744275809202561,NA,1.0031661326572034,1,3,1,3,-2,1,5,1,0,0,0,0,NA,24.369303550930564,NA,21.908083504826,459.92,459.92,0,0,19,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.4612996586439873,3.193324289097056,0.32252575319880267,1.3862943611198906,0.6931471805599453,0
65698,Abia,2023-02-15,0.3065258371328017,0.1713250363528412,SURVEY 90 days,-0.13,-0.13,NA,1.7309039609052477,NA,-1.5288791515135236,NA,NA,NA,0.4792112183626945,NA,0.5838998583251764,NA,1.0001755786168185,1,3,1,3,-1,1,5,1,0,0,0,0,24.35,24.35,21.91,21.91,460.06,460.06,0,0,20,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.45935,3.192531849528599,0.3224457168023885,1.3862943611198906,0.6931471805599453,0
65698,Abia,2023-02-22,0.309767901102764,0.1756934140908388,SURVEY 90 days,NA,-0.21229272551524317,NA,1.802958813195378,NA,12.968714051054574,NA,NA,NA,0.5643463638448315,NA,0.5989443447675951,NA,1.0013911086521792,1,3,1,3,-1,1,7,4,0,0,0,0,NA,24.353442196735816,NA,21.927311444344998,459.97,459.97,0,0,21,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.4596976618703175,3.192673202853386,0.32245999348819204,1.3862943611198906,1.6094379124341003,0
65698,Abia,2023-03-01,0.3115536115944208,0.1724187580641586,SURVEY 90 days,NA,-0.30066103782301434,NA,1.870361558812044,55.0645,55.0645,NA,NA,0.842933,0.842933,0.6216,0.6216,1.00701,1.00701,1,3,3,3,1,1,6,6,0,0,0,0,NA,24.376751389322767,NA,21.958308857992275,459.97,459.97,0,0,22,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.4620518903215998,3.193629866172341,0.32255661648340644,1.3862943611198906,1.9459101490553132,0
65698,Abia,2023-03-08,0.295757880950517,0.1847790303137853,SURVEY 90 days,NA,-0.3836988312192784,NA,1.932809515249,NA,47.94747204887245,NA,NA,NA,0.9034678158166084,NA,0.6438364879461754,NA,1.0140494176834451,-1,-3,4,3,3,4,6,6,0,0,0,0,NA,24.41168488724833,NA,21.99765184264342,459.99,459.99,0,0,23,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.4655801736120817,3.1950619064901526,0.3227012525555054,1.3862943611198906,1.9459101490553132,0
65698,Abia,2023-03-15,0.2860447565445256,0.1842658521286636,SURVEY 90 days,-0.45,-0.45,1.99,1.99,NA,43.6642021029276,NA,NA,NA,0.930688790587606,NA,0.6662723282098665,NA,1.0204736220872062,1,-3,4,3,2,4,6,6,0,0,0,0,24.45,24.45,22.04,22.04,460.04,460.04,0,0,24,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.46945,3.196630215920881,0.322859651808009,1.3862943611198906,1.9459101490553132,0
65698,Abia,2023-03-22,0.2871198117758298,0.1821856489252386,SURVEY 90 days,NA,-0.4905919442785765,NA,2.0406830112129253,NA,56.58766234260282,NA,NA,NA,1.0015828743518598,NA,0.687583574869787,NA,1.024592430613921,2,-3,4,3,2,4,4,6,0,0,0,0,NA,24.485319067325424,NA,22.081093971033106,459.95,459.95,0,0,25,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0,2.473017225799868,3.1980737162037616,0.32300544533657993,1.3862943611198906,1.9459101490553132,0
65698,Abia,2023-03-29,0.3018704810248518,0.1740228387504104,SURVEY 90 days,NA,-0.506236087438132,NA,2.079819269652167,NA,52.37451946072192,NA,NA,NA,1.0006983708934645,NA,0.7047726435366186,NA,1.025621416991096,2,-3,4,3,2,4,5,7,0,0,0,0,NA,24.518724550012845,NA,22.12099855379173,459.82,459.82,1,7,26,Wed,0.3965429048009287,5.453302118919583,7.523189981967188,0.8976169407211194,3802539,1459763.7933569262,-4916261.168813426,7.523189981967188,5.453302118919583,0.101,29.8,33.9,0.001,91.3,s,2,0.007,2.4763911795512974,3.199437092994574,0.323143146392452,1.3862943611198906,2.0794415416798357,0
